,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
54,0.658,0.695,0,-5.499,1,0.0279,0.0703,0.0,0.13,0.571,133.949,audio_features,0ExiKxfY5rHBW06TcV1xXU,spotify:track:0ExiKxfY5rHBW06TcV1xXU,https://api.spotify.com/v1/tracks/0ExiKxfY5rHBW06TcV1xXU,https://api.spotify.com/v1/audio-analysis/0ExiKxfY5rHBW06TcV1xXU,185587,4
55,0.701,0.567,1,-4.602,1,0.0257,0.155,0.0,0.0964,0.493,102.033,audio_features,71fbIsRGkm6WG9CTGyvEum,spotify:track:71fbIsRGkm6WG9CTGyvEum,https://api.spotify.com/v1/tracks/71fbIsRGkm6WG9CTGyvEum,https://api.spotify.com/v1/audio-analysis/71fbIsRGkm6WG9CTGyvEum,150067,4
56,0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,audio_features,5OELUCYgOHKFAvCERnAvfS,spotify:track:5OELUCYgOHKFAvCERnAvfS,https://api.spotify.com/v1/tracks/5OELUCYgOHKFAvCERnAvfS,https://api.spotify.com/v1/audio-analysis/5OELUCYgOHKFAvCERnAvfS,216573,4
57,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99,audio_features,60IGhnH20N82dNxKnc8jDd,spotify:track:60IGhnH20N82dNxKnc8jDd,https://api.spotify.com/v1/tracks/60IGhnH20N82dNxKnc8jDd,https://api.spotify.com/v1/audio-analysis/60IGhnH20N82dNxKnc8jDd,203173,4
58,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,audio_features,1TwLKNsCnhi1HxbIi4bAW0,spotify:track:1TwLKNsCnhi1HxbIi4bAW0,https://api.spotify.com/v1/tracks/1TwLKNsCnhi1HxbIi4bAW0,https://api.spotify.com/v1/audio-analysis/1TwLKNsCnhi1HxbIi4bAW0,190240,4
59,0.471,0.897,9,-2.27,1,0.0597,0.193,0.0,0.196,0.719,159.958,audio_features,53yTYusPQJ1AApL1hi0Dnc,spotify:track:53yTYusPQJ1AApL1hi0Dnc,https://api.spotify.com/v1/tracks/53yTYusPQJ1AApL1hi0Dnc,https://api.spotify.com/v1/audio-analysis/53yTYusPQJ1AApL1hi0Dnc,216093,4
60,0.633,0.778,8,-5.201,1,0.0465,0.147,0.0,0.117,0.926,101.092,audio_features,5sRHIWY7oREZYxTSbRybna,spotify:track:5sRHIWY7oREZYxTSbRybna,https://api.spotify.com/v1/tracks/5sRHIWY7oREZYxTSbRybna,https://api.spotify.com/v1/audio-analysis/5sRHIWY7oREZYxTSbRybna,188053,4
61,0.686,0.576,1,-6.633,1,0.0284,0.443,1.66e-05,0.212,0.72,83.969,audio_features,33kKQSeqM2ecEcKF0LNSRT,spotify:track:33kKQSeqM2ecEcKF0LNSRT,https://api.spotify.com/v1/tracks/33kKQSeqM2ecEcKF0LNSRT,https://api.spotify.com/v1/audio-analysis/33kKQSeqM2ecEcKF0LNSRT,208213,4
62,0.631,0.591,7,-5.806,1,0.0277,0.667,0.0,0.11,0.494,97.087,audio_features,0WiyWiJDkNCyGNqkv7NByy,spotify:track:0WiyWiJDkNCyGNqkv7NByy,https://api.spotify.com/v1/tracks/0WiyWiJDkNCyGNqkv7NByy,https://api.spotify.com/v1/audio-analysis/0WiyWiJDkNCyGNqkv7NByy,205453,4
63,0.553,0.619,3,-7.101,1,0.0308,0.479,0.0,0.123,0.376,183.908,audio_features,65UCejW01DAovmluVYHWAt,spotify:track:65UCejW01DAovmluVYHWAt,https://api.spotify.com/v1/tracks/65UCejW01DAovmluVYHWAt,https://api.spotify.com/v1/audio-analysis/65UCejW01DAovmluVYHWAt,223827,4
64,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948,audio_features,5hviCr3lgg6LY6noG6DPKs,spotify:track:5hviCr3lgg6LY6noG6DPKs,https://api.spotify.com/v1/tracks/5hviCr3lgg6LY6noG6DPKs,https://api.spotify.com/v1/audio-analysis/5hviCr3lgg6LY6noG6DPKs,230549,4
