,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
72,0.586,0.288,11,-14.312,0,0.111,0.567,0.000162,0.7,0.687,122.291,audio_features,27BDOJPnlXeY2faGm6NGvq,spotify:track:27BDOJPnlXeY2faGm6NGvq,https://api.spotify.com/v1/tracks/27BDOJPnlXeY2faGm6NGvq,https://api.spotify.com/v1/audio-analysis/27BDOJPnlXeY2faGm6NGvq,144267,4
73,0.735,0.358,9,-13.922,0,0.259,0.616,0.0298,0.0708,0.86,157.578,audio_features,64G6iENEz5M8IKPwAfMnHd,spotify:track:64G6iENEz5M8IKPwAfMnHd,https://api.spotify.com/v1/tracks/64G6iENEz5M8IKPwAfMnHd,https://api.spotify.com/v1/audio-analysis/64G6iENEz5M8IKPwAfMnHd,166139,4
74,0.575,0.717,0,-8.478,1,0.129,0.579,1.43e-05,0.373,0.586,105.661,audio_features,6FYrWl3lutVP9jAs1mCgSX,spotify:track:6FYrWl3lutVP9jAs1mCgSX,https://api.spotify.com/v1/tracks/6FYrWl3lutVP9jAs1mCgSX,https://api.spotify.com/v1/audio-analysis/6FYrWl3lutVP9jAs1mCgSX,230840,4
75,0.488,0.579,11,-8.49,0,0.0615,0.318,1.22e-05,0.0418,0.943,86.198,audio_features,6fac0s5QjTmeOP3b6uYzBb,spotify:track:6fac0s5QjTmeOP3b6uYzBb,https://api.spotify.com/v1/tracks/6fac0s5QjTmeOP3b6uYzBb,https://api.spotify.com/v1/audio-analysis/6fac0s5QjTmeOP3b6uYzBb,186907,4
76,0.704,0.794,9,-10.446,1,0.0691,0.472,0.164,0.268,0.655,101.512,audio_features,5GwCFfROJdrkgxJnfuUD3s,spotify:track:5GwCFfROJdrkgxJnfuUD3s,https://api.spotify.com/v1/tracks/5GwCFfROJdrkgxJnfuUD3s,https://api.spotify.com/v1/audio-analysis/5GwCFfROJdrkgxJnfuUD3s,195960,4
77,0.63,0.909,2,-9.182,1,0.0639,0.0112,3.85e-05,0.151,0.95,169.831,audio_features,7seBDnA6J2NkLSExizy9xj,spotify:track:7seBDnA6J2NkLSExizy9xj,https://api.spotify.com/v1/tracks/7seBDnA6J2NkLSExizy9xj,https://api.spotify.com/v1/audio-analysis/7seBDnA6J2NkLSExizy9xj,272760,4
78,0.679,0.377,0,-10.919,1,0.0356,0.918,0.55,0.103,0.309,86.736,audio_features,02wyvryqMZTO8Ca3QB77rz,spotify:track:02wyvryqMZTO8Ca3QB77rz,https://api.spotify.com/v1/tracks/02wyvryqMZTO8Ca3QB77rz,https://api.spotify.com/v1/audio-analysis/02wyvryqMZTO8Ca3QB77rz,173493,4
79,0.399,0.242,3,-21.4,1,0.0615,0.57,0.89,0.113,0.494,91.246,audio_features,3aC21UUhGQKWMj5NSbYQEO,spotify:track:3aC21UUhGQKWMj5NSbYQEO,https://api.spotify.com/v1/tracks/3aC21UUhGQKWMj5NSbYQEO,https://api.spotify.com/v1/audio-analysis/3aC21UUhGQKWMj5NSbYQEO,410693,4
80,0.727,0.689,5,-7.481,1,0.069,0.262,0.0,0.799,0.808,122.641,audio_features,5G5uIDkQytLq7yOacUcjJ9,spotify:track:5G5uIDkQytLq7yOacUcjJ9,https://api.spotify.com/v1/tracks/5G5uIDkQytLq7yOacUcjJ9,https://api.spotify.com/v1/audio-analysis/5G5uIDkQytLq7yOacUcjJ9,152680,4
81,0.479,0.725,4,-5.615,0,0.0298,0.24,1.19e-05,0.158,0.595,126.727,audio_features,3FIuBxOxuQ6kYy8JO0gq2a,spotify:track:3FIuBxOxuQ6kYy8JO0gq2a,https://api.spotify.com/v1/tracks/3FIuBxOxuQ6kYy8JO0gq2a,https://api.spotify.com/v1/audio-analysis/3FIuBxOxuQ6kYy8JO0gq2a,383627,4
82,0.605,0.662,10,-6.993,1,0.0924,0.432,0.0,0.116,0.953,93.771,audio_features,0m3hiKjI2QGSKxvG732Ekq,spotify:track:0m3hiKjI2QGSKxvG732Ekq,https://api.spotify.com/v1/tracks/0m3hiKjI2QGSKxvG732Ekq,https://api.spotify.com/v1/audio-analysis/0m3hiKjI2QGSKxvG732Ekq,162360,4
83,0.447,0.419,2,-13.847,1,0.0675,0.919,0.00273,0.286,0.715,77.116,audio_features,4PxmjaZFEnbHORLxqDpyMZ,spotify:track:4PxmjaZFEnbHORLxqDpyMZ,https://api.spotify.com/v1/tracks/4PxmjaZFEnbHORLxqDpyMZ,https://api.spotify.com/v1/audio-analysis/4PxmjaZFEnbHORLxqDpyMZ,178867,4
84,0.542,0.289,7,-9.712,1,0.0351,0.812,4.27e-05,0.126,0.188,104.986,audio_features,5zfWoufXTAXICVcxgR5fYO,spotify:track:5zfWoufXTAXICVcxgR5fYO,https://api.spotify.com/v1/tracks/5zfWoufXTAXICVcxgR5fYO,https://api.spotify.com/v1/audio-analysis/5zfWoufXTAXICVcxgR5fYO,112231,4
85,0.508,0.34,9,-11.311,1,0.0384,0.0863,0.000325,0.262,0.396,125.519,audio_features,6vgKWE1KV4E7p1Dv75z0kL,spotify:track:6vgKWE1KV4E7p1Dv75z0kL,https://api.spotify.com/v1/tracks/6vgKWE1KV4E7p1Dv75z0kL,https://api.spotify.com/v1/audio-analysis/6vgKWE1KV4E7p1Dv75z0kL,198262,4
86,0.412,0.855,9,-5.012,0,0.0574,0.664,0.0,0.158,0.847,91.47,audio_features,2ZM9Ee68hmUuztCIdYVetd,spotify:track:2ZM9Ee68hmUuztCIdYVetd,https://api.spotify.com/v1/tracks/2ZM9Ee68hmUuztCIdYVetd,https://api.spotify.com/v1/audio-analysis/2ZM9Ee68hmUuztCIdYVetd,203040,4
87,0.435,0.671,2,-10.75,0,0.0586,0.487,0.0,0.589,0.792,157.564,audio_features,0rfbvwLPBLBsEd4Bxz8IVb,spotify:track:0rfbvwLPBLBsEd4Bxz8IVb,https://api.spotify.com/v1/tracks/0rfbvwLPBLBsEd4Bxz8IVb,https://api.spotify.com/v1/audio-analysis/0rfbvwLPBLBsEd4Bxz8IVb,166573,4
88,0.599,0.241,0,-14.282,1,0.0404,0.788,2.42e-06,0.287,0.698,127.419,audio_features,0by19mYM0du6rkzugAogN9,spotify:track:0by19mYM0du6rkzugAogN9,https://api.spotify.com/v1/tracks/0by19mYM0du6rkzugAogN9,https://api.spotify.com/v1/audio-analysis/0by19mYM0du6rkzugAogN9,184907,4
89,0.503,0.503,0,-15.478,1,0.0552,0.429,0.0,0.374,0.954,86.288,audio_features,2thBIDQBbBSUG7tcwUw7Mw,spotify:track:2thBIDQBbBSUG7tcwUw7Mw,https://api.spotify.com/v1/tracks/2thBIDQBbBSUG7tcwUw7Mw,https://api.spotify.com/v1/audio-analysis/2thBIDQBbBSUG7tcwUw7Mw,261667,4
