,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
31,0.254,0.811,7,-13.416,1,0.0542,0.000563,0.221,0.11,0.424,168.4,audio_features,1A9bOtUg91RLO9nGzXF8ao,spotify:track:1A9bOtUg91RLO9nGzXF8ao,https://api.spotify.com/v1/tracks/1A9bOtUg91RLO9nGzXF8ao,https://api.spotify.com/v1/audio-analysis/1A9bOtUg91RLO9nGzXF8ao,336760,4
32,0.29,0.865,11,-6.212,1,0.0912,0.000703,7.78e-06,0.931,0.419,116.513,audio_features,37Y1feezGuGVCe0kTBbKjg,spotify:track:37Y1feezGuGVCe0kTBbKjg,https://api.spotify.com/v1/tracks/37Y1feezGuGVCe0kTBbKjg,https://api.spotify.com/v1/audio-analysis/37Y1feezGuGVCe0kTBbKjg,239773,4
33,0.538,0.923,0,-5.154,1,0.0447,0.00046,0.00863,0.564,0.445,124.449,audio_features,1zMXCwfwiIGPZA4kq7ideV,spotify:track:1zMXCwfwiIGPZA4kq7ideV,https://api.spotify.com/v1/tracks/1zMXCwfwiIGPZA4kq7ideV,https://api.spotify.com/v1/audio-analysis/1zMXCwfwiIGPZA4kq7ideV,274867,4
34,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,audio_features,1VRnW4Qk8PP3EGGFMs6Z32,spotify:track:1VRnW4Qk8PP3EGGFMs6Z32,https://api.spotify.com/v1/tracks/1VRnW4Qk8PP3EGGFMs6Z32,https://api.spotify.com/v1/audio-analysis/1VRnW4Qk8PP3EGGFMs6Z32,416693,3
35,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.206,audio_features,7sicPw7V9SYJl3Zjme9i4p,spotify:track:7sicPw7V9SYJl3Zjme9i4p,https://api.spotify.com/v1/tracks/7sicPw7V9SYJl3Zjme9i4p,https://api.spotify.com/v1/audio-analysis/7sicPw7V9SYJl3Zjme9i4p,225533,4
36,0.53,0.968,2,-3.941,1,0.0753,0.000702,0.0118,0.228,0.338,110.974,audio_features,3MyuNo54MhCTpzzHNPqRpn,spotify:track:3MyuNo54MhCTpzzHNPqRpn,https://api.spotify.com/v1/tracks/3MyuNo54MhCTpzzHNPqRpn,https://api.spotify.com/v1/audio-analysis/3MyuNo54MhCTpzzHNPqRpn,289920,4
37,0.526,0.845,8,-5.832,1,0.0375,5.72e-05,0.833,0.117,0.702,140.821,audio_features,2FqDEb5wkhtwSl8H2erumv,spotify:track:2FqDEb5wkhtwSl8H2erumv,https://api.spotify.com/v1/tracks/2FqDEb5wkhtwSl8H2erumv,https://api.spotify.com/v1/audio-analysis/2FqDEb5wkhtwSl8H2erumv,211427,4
38,0.298,0.581,4,-8.133,0,0.0289,0.381,0.0224,0.172,0.26,89.285,audio_features,2g02rt0UFudctbAnmJsm22,spotify:track:2g02rt0UFudctbAnmJsm22,https://api.spotify.com/v1/tracks/2g02rt0UFudctbAnmJsm22,https://api.spotify.com/v1/audio-analysis/2g02rt0UFudctbAnmJsm22,383973,4
39,0.376,0.997,8,-5.717,1,0.112,0.103,0.0814,0.792,0.139,105.931,audio_features,5YxehSAZjBMcCIUlxGPit9,spotify:track:5YxehSAZjBMcCIUlxGPit9,https://api.spotify.com/v1/tracks/5YxehSAZjBMcCIUlxGPit9,https://api.spotify.com/v1/audio-analysis/5YxehSAZjBMcCIUlxGPit9,220800,4
40,0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,audio_features,1aDNYyeU62BuQsBAY18i48,spotify:track:1aDNYyeU62BuQsBAY18i48,https://api.spotify.com/v1/tracks/1aDNYyeU62BuQsBAY18i48,https://api.spotify.com/v1/audio-analysis/1aDNYyeU62BuQsBAY18i48,506160,4
41,0.287,0.716,11,-5.653,0,0.0311,0.0381,3.24e-05,0.164,0.544,172.123,audio_features,3Rtv6zRNKpeSygXoaF9kCm,spotify:track:3Rtv6zRNKpeSygXoaF9kCm,https://api.spotify.com/v1/tracks/3Rtv6zRNKpeSygXoaF9kCm,https://api.spotify.com/v1/audio-analysis/3Rtv6zRNKpeSygXoaF9kCm,409800,4
42,0.445,0.964,9,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,audio_features,28WmNsclKsrVmdv3tDmoYU,spotify:track:28WmNsclKsrVmdv3tDmoYU,https://api.spotify.com/v1/tracks/28WmNsclKsrVmdv3tDmoYU,https://api.spotify.com/v1/audio-analysis/28WmNsclKsrVmdv3tDmoYU,414720,4
43,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,audio_features,4vJr55lngvhSM8WIh9CjQc,spotify:track:4vJr55lngvhSM8WIh9CjQc,https://api.spotify.com/v1/tracks/4vJr55lngvhSM8WIh9CjQc,https://api.spotify.com/v1/audio-analysis/4vJr55lngvhSM8WIh9CjQc,422933,4
44,0.226,0.978,9,-5.729,1,0.209,3.6e-06,0.533,0.0436,0.242,102.374,audio_features,2l0h4aBFLp9HdoaNdCTlbW,spotify:track:2l0h4aBFLp9HdoaNdCTlbW,https://api.spotify.com/v1/tracks/2l0h4aBFLp9HdoaNdCTlbW,https://api.spotify.com/v1/audio-analysis/2l0h4aBFLp9HdoaNdCTlbW,266773,4
45,0.263,0.97,5,-4.182,0,0.163,0.00338,0.000795,0.0922,0.17,151.729,audio_features,3Ky8IzV8IVSwijtaTWB2SK,spotify:track:3Ky8IzV8IVSwijtaTWB2SK,https://api.spotify.com/v1/tracks/3Ky8IzV8IVSwijtaTWB2SK,https://api.spotify.com/v1/audio-analysis/3Ky8IzV8IVSwijtaTWB2SK,397827,4
46,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,2RaA6kIcvomt77qlIgGhCT,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4
47,0.446,0.97,9,-5.004,0,0.0508,0.00754,0.000275,0.199,0.595,94.233,audio_features,2SrVGpjv0mqCR6j9EZPSm2,spotify:track:2SrVGpjv0mqCR6j9EZPSm2,https://api.spotify.com/v1/tracks/2SrVGpjv0mqCR6j9EZPSm2,https://api.spotify.com/v1/audio-analysis/2SrVGpjv0mqCR6j9EZPSm2,363587,4
48,0.337,0.722,6,-11.384,1,0.0478,0.0352,0.052,0.101,0.28,149.103,audio_features,0ElAcOj8tudMA6X6KZ7SMO,spotify:track:0ElAcOj8tudMA6X6KZ7SMO,https://api.spotify.com/v1/tracks/0ElAcOj8tudMA6X6KZ7SMO,https://api.spotify.com/v1/audio-analysis/0ElAcOj8tudMA6X6KZ7SMO,315893,4
